Iteration,UserSide1_ns,BankSide_ns,UserSide2_ns
1913,348543,390409,470676
1914,353243,374419,447139
1915,356181,378065,465311
1916,353194,381676,462125
1917,373126,378273,449534
1918,359579,392758,470495
1919,363407,395496,462344
1920,350611,377436,452356
1921,358127,382630,453835
1922,361849,386095,459113
1923,349176,385530,466400
1924,350646,388509,441997
1925,421261,388906,444092
1926,342910,376901,455323
1927,361934,393688,473239
1928,366315,382914,459463
1929,345812,374312,469380
1930,351031,388583,450204
1931,351605,385658,452849
1932,348553,385386,464314
1933,351935,402615,499705
1934,1095298,381534,453077
1935,508826,383362,475699
1936,361057,386417,449699
1937,344724,377096,609109
1938,369449,381362,454373
1939,352926,384054,451285
1940,354670,390862,505638
1941,355039,382885,463523
1942,352613,392248,448159
1943,346650,376141,456780
1944,353446,384924,455823
1945,356714,398824,478433
1946,357200,444645,475253
1947,354070,388976,454382
1948,365102,383337,460343
1949,353878,391639,464389
1950,351288,382596,457623
1951,357845,383339,458532
1952,350695,392341,481167
1953,357402,389763,467255
1954,365608,393737,456531
1955,351765,388638,463616
1956,354555,386718,470310
1957,360277,386877,461408
1958,358291,401094,459518
1959,354311,386977,466071
1960,358445,393416,460600
1961,362983,374255,449540
1962,350346,396960,474163
1963,351138,378503,449818
1964,352900,378730,483047
1965,354068,392559,455071
1966,351149,392819,458893
1967,362429,384447,461433
1968,354673,385675,458710
1969,353593,387824,461481
1970,363485,399903,560685
1971,367212,391939,464343
1972,365239,395076,457997
1973,355605,382326,461721
1974,357926,381009,460329
1975,359564,375837,453352
1976,355795,379551,458708
1977,349952,387009,455558
1978,359149,374617,454589
1979,361751,373231,446083
1980,340743,374263,455507
1981,351181,380245,451731
1982,354623,386344,450242
1983,356883,389441,466916
1984,362113,396362,469077
1985,351030,375865,468391
1986,355081,379104,446634
1987,342663,379128,460573
1988,353103,375660,471378
1989,365809,391062,455609
1990,347522,379719,445410
1991,354593,383288,452358
1992,351361,383181,464771
1993,356510,384992,454380
1994,353537,374937,445073
1995,352561,386991,449282
1996,378080,378699,470182
1997,355345,387073,465289
1998,355957,388109,447820
1999,344144,376062,471937
2000,358401,389796,460662
2001,356156,388687,456425
2002,356281,377677,453718
2003,362318,393478,466884
2004,344885,379491,468234
2005,351068,379130,454811
2006,354951,390818,451314
2007,344588,386551,487425
2008,406133,380483,455663
2009,383743,388201,493939
2010,434626,390659,466860
2011,348083,372394,446294
2012,400468,403965,528299
2013,396702,389377,506947
2014,380738,473677,465732
2015,353217,393531,467791
2016,348930,381546,581478
2017,354591,391032,503034
2018,365272,381317,461493
2019,355695,396498,453734
2020,362939,386809,461097
2021,357014,377620,489046
2022,381714,384932,456447
2023,364328,387707,469714
2024,360992,395257,457021
2025,349772,405018,472882
2026,351495,388108,474818
2027,357295,385471,455870
2028,358832,397303,463692
2029,356649,382016,468178
2030,355592,384002,458792
2031,362267,379832,450092
2032,354707,377928,461680
2033,357301,379738,449895
2034,354184,394832,458435
2035,356619,424162,468078
2036,375591,488323,498650
2037,382646,389625,503239
2038,413749,410783,468665
2039,382239,390951,480404
2040,371525,382501,527284
2041,359440,440023,489591
2042,356791,379716,454795
2043,348461,391432,467418
2044,352747,393669,478819
2045,349052,376433,450944
2046,349746,392553,460719
2047,346464,384115,464623
2048,364004,417034,461455
2049,355181,384399,470408
2050,426497,480509,543719
2051,481459,406337,476321
2052,367923,395431,487434
2053,387315,375399,474869
2054,369057,407754,476477
2055,375510,435514,539739
2056,502238,392578,461786
2057,355172,398146,457423
2058,348640,383587,498545
2059,357548,378809,447194
2060,350259,413550,452433
2061,344074,374143,441955
2062,354896,377953,467202
2063,349105,390230,454331
2064,351708,379924,471072
2065,363495,378700,459146
2066,351352,387435,465457
2067,357782,388715,459697
2068,415153,435260,545630
2069,366929,388808,461209
2070,361502,400323,474630
2071,380122,400386,456298
2072,350897,392507,455618
2073,350515,378740,463196
2074,349137,388505,450389
2075,350852,394640,450590
2076,347825,376892,457449
2077,377173,382224,458307
2078,359441,393397,467748
2079,351734,381360,473313
2080,355435,374657,450911
2081,347216,390822,451172
2082,375860,407056,496443
2083,363274,393607,488095
2084,354211,380902,457465
2085,363711,385342,472151
2086,369427,390444,544448
2087,353165,393986,462096
2088,364758,389638,459720
2089,353111,373258,459455
2090,354028,378478,450533
2091,352638,392425,449104
2092,348203,379093,471086
2093,359799,392404,450209
2094,350135,395522,449673
2095,350716,377732,461021
2096,353125,388930,453731
2097,363232,385305,459195
2098,355125,399017,466374
2099,347362,382913,458811
2100,360788,380063,456753
2101,358639,392991,485187
2102,368349,386531,520482
2103,362033,463792,459894
2104,350389,379515,466282
2105,349372,411228,465817
2106,385754,405785,521884
2107,350717,392138,470229
2108,447441,389581,456248
2109,358996,389193,481697
2110,354636,382064,459561
2111,353108,382529,448963
2112,369806,375330,454166
2113,461914,390685,484370
2114,366456,388675,455382
2115,363905,377726,453234
2116,349837,388874,466119
2117,365031,371065,637316
2118,440810,467077,514724
2119,438177,407003,480880
2120,364173,385867,506867
2121,362364,404670,486382
2122,363425,393205,456259
2123,355493,384332,453975
2124,361136,382994,458920
2125,360348,393605,488211
2126,360761,394891,477361
2127,367589,387070,469898
2128,346730,381233,507038
2129,426551,402126,469602
2130,365242,404349,464674
2131,361431,406716,465784
2132,363866,391927,471363
2133,357125,401934,465961
2134,354573,379591,461213
2135,370932,401793,460361
2136,361464,382099,458242
2137,348635,395417,473903
2138,359417,387751,463128
2139,364267,388028,462834
2140,354458,388835,465787
2141,361198,393773,469338
2142,375433,380445,449398
2143,363640,387191,471916
2144,357953,392200,464583
2145,359796,418505,494761
2146,373337,384323,456646
2147,366190,391174,458061
2148,356147,399622,473316
2149,355679,388906,462318
2150,383641,388378,459457
2151,355264,387291,473806
2152,359074,413690,463117
2153,360203,383814,461890
2154,358746,393612,464443
2155,358230,392011,483072
2156,357947,386227,464929
2157,356627,421872,480026
2158,379416,496000,527564
2159,370784,397578,461933
2160,357921,380214,466692
2161,352131,426108,506029
2162,360248,400178,455717
2163,353259,387835,472056
2164,354616,391652,459051
2165,357980,378926,452439
2166,363456,433698,453938
2167,347994,381096,452551
2168,357190,373440,446474
2169,360095,391705,457146
2170,350537,383839,463438
2171,349525,429559,604104
2172,452279,430859,487864
2173,354364,383178,487097
2174,396959,430345,477518
2175,598120,407188,511069
2176,363945,393604,465779
2177,375380,397738,467107
2178,357694,390027,466018
2179,355684,384451,452362
2180,358192,375795,466194
2181,352236,390374,507021
2182,391557,419568,511365
2183,367382,394042,473514
2184,374231,463377,673469
2185,387191,426569,469236
2186,391865,387551,458719
2187,356155,423785,484277
2188,354624,394055,470883
2189,382355,381313,519555
2190,354914,389273,462316
2191,362537,390928,455910
2192,367168,388200,459737
2193,359009,397960,477453
2194,356707,417024,468464
2195,389812,454755,487226
2196,372281,377221,470992
2197,396100,395658,540669
2198,428214,381069,463456
2199,357474,401223,515510
2200,419125,381599,463708
2201,354201,405925,479181
2202,368274,400197,477261
2203,362144,381816,453674
2204,349075,382225,475263
2205,362378,383536,464013
2206,367312,387944,496491
2207,362732,379868,452231
2208,351682,471733,507224
2209,353692,382122,473769
2210,357443,381187,469982
2211,350742,390872,466926
2212,354182,385631,466379
2213,355670,378378,473982
2214,400452,375335,450793
2215,338206,387591,460115
2216,359161,381723,460126
2217,366889,384799,454254
2218,354981,384629,465464
2219,352614,378064,459953
2220,354492,386179,453013
2221,362127,382836,490248
2222,363108,389002,458876
2223,343363,379407,451274
2224,352071,374701,450754
2225,348438,389012,462241
2226,353031,383983,475210
2227,352705,381993,459364
2228,349582,396132,468831
2229,353971,386251,467782
2230,353627,386076,460051
2231,363667,380233,464827
2232,354516,379689,460651
2233,349195,393426,451804
2234,359090,379036,448356
2235,348630,391593,456209
2236,351653,384361,464554
2237,356626,378943,460214
2238,357369,384182,451643
2239,357282,384316,463823
2240,347925,383951,451734
2241,354608,388206,452912
2242,353493,380620,461017
2243,356369,382929,453970
2244,354884,393427,450065
2245,352649,427228,482686
2246,373146,393205,452930
2247,366206,385700,470294
2248,357365,381766,466517
2249,354182,391798,458252
2250,363560,392273,461977
2251,532547,383643,467424
2252,363509,399775,464712
2253,372599,398156,466329
2254,357248,394197,465809
2255,359007,421398,477860
2256,355205,388378,485697
2257,356531,388956,467387
2258,360998,405139,458278
2259,355893,394854,465377
2260,354118,391081,451257
2261,361785,375793,458028
2262,353313,383679,469381
2263,359007,484446,480928
2264,369283,392391,474534
2265,367871,396250,470569
2266,361588,389399,462522
2267,352884,381448,458021
2268,352570,384524,459112
2269,379762,393368,456951
2270,350694,383544,470308
2271,363061,389977,476155
2272,350722,390113,448711
2273,348126,379675,462418
2274,367436,386763,453483
2275,352770,380532,467684
2276,355755,384815,453141
2277,354825,393961,453996
2278,356294,387813,478026
2279,355070,435429,654013
2280,418260,413903,485637
2281,381210,404541,465637
2282,408734,429158,461399
2283,354756,404757,452688
2284,350260,381179,448449
2285,358561,381546,459368
2286,351899,395046,456078
2287,353583,382383,469161
2288,388106,389280,455083
2289,346138,387318,451437
2290,347745,383094,460714
2291,347733,372788,448649
2292,337980,389544,489567
2293,358637,388826,461596
2294,354303,379062,454154
2295,360575,380937,457221
2296,376439,448520,466313
2297,355155,385073,451224
2298,352870,377696,456729
2299,346400,375785,454709
2300,350556,577042,470007
2301,360478,389403,468382
2302,359496,377948,458985
2303,353527,392467,456774
2304,368539,405896,462466
2305,347909,378549,448826
2306,352998,391539,454673
2307,361239,394230,470547
2308,351747,386486,455694
2309,350384,395945,465364
2310,357733,392669,465804
2311,350035,381611,452727
2312,355126,399092,510559
2313,364433,383969,457719
2314,363775,390767,471297
2315,361457,386179,464694
2316,453410,387608,492460
2317,349332,380368,458161
2318,347806,392037,462981
2319,356468,385074,463376
2320,361971,406942,483504
2321,352512,385876,455031
2322,364687,382171,468943
2323,355966,386467,455021
2324,352394,396641,455505
2325,357407,391920,466985
2326,357000,385633,458475
2327,346151,387253,455881
2328,352710,385073,482365
2329,397835,456312,457254
2330,344784,397381,473547
2331,372155,402262,475703
2332,356418,382993,454653
2333,354081,393153,457518
2334,358846,381211,469631
2335,361692,381084,456126
2336,354783,387599,469819
2337,415708,388343,458479
2338,354617,383941,481158
2339,371825,392510,481063
2340,347660,405508,459810
2341,351486,386701,444756
2342,346449,377717,456398
2343,353609,378538,468881
2344,355204,383700,442648
2345,356234,382646,455664
2346,350870,374234,444870
2347,343548,385997,448645
2348,347800,375671,470018
2349,348991,375266,444962
2350,448994,391792,452864
2351,387470,436874,457566
2352,349638,376411,471079
2353,386410,386590,482625
2354,363945,398494,455369
2355,359104,380378,450655
2356,347033,390764,447658
2357,354693,386344,464387
2358,351806,376427,462415
2359,357405,386716,460664
2360,351490,385618,457450
2361,361122,382052,549590
2362,371720,383749,458234
2363,353129,391155,450084
2364,347367,413748,466231
2365,356610,393986,462423
2366,354972,386290,469182
2367,360301,388201,471586
2368,354192,383791,455707
2369,361873,386135,456943
2370,373337,382334,464335
2371,354534,382441,461786
2372,370647,378221,450814
2373,355603,387495,463921
2374,351821,380418,455858
2375,353295,377138,449308
2376,345254,389674,449484
2377,347013,374253,468367
2378,349234,382637,453648
2379,348283,386744,459454
2380,361847,381118,465483
2381,352273,382642,457252
2382,357900,382871,448097
2383,348800,411912,471391
2384,362725,377393,465236
2385,352858,380054,461421
2386,347017,374878,478282
2387,347172,567981,490577
2388,393305,385500,498840
2389,360115,384864,460422
2390,352287,388251,463186
2391,360491,384341,458765
2392,346568,389624,456466
2393,357695,374197,460302
2394,355208,374979,463770
2395,366558,375095,461121
2396,354487,388259,452466
2397,353916,380925,458201
2398,353428,381663,462448
2399,363160,382837,673284
2400,358843,387523,454540
2401,367309,378164,451387
2402,358937,376583,475852
2403,359282,372661,457631
2404,370574,389563,470309
2405,358788,391838,452090
2406,354578,388049,449432
2407,356555,373653,448961
2408,349844,472313,449723
2409,350747,381282,462738
2410,347947,382836,447155
2411,344381,390961,461668
2412,371706,376264,460858
2413,356377,384338,453661
2414,351678,398348,449552
2415,345496,377824,463128
2416,355417,378058,453450
2417,354882,385800,462583
2418,354914,387996,450180
2419,351451,382679,460647
2420,359555,386290,451707
2421,351037,383941,531836
2422,351221,381525,458808
2423,351517,383049,462943
2424,350470,382988,451288
2425,344421,377087,458508
2426,364831,389547,468335
2427,370826,389628,459548
2428,359766,378085,474880
2429,353285,381010,448773
2430,353529,380760,448601
2431,350450,378666,455215
2432,347690,378291,450856
2433,351973,390339,458601
2434,352444,382442,454375
2435,450948,437553,465196
2436,357296,386427,491225
2437,351054,382587,455477
2438,353878,378872,453752
2439,348371,382577,450331
2440,348674,371771,455401
2441,350161,374862,450173
2442,353898,385675,451941
2443,352995,388095,462201
2444,353904,391342,481056
2445,348431,382631,453072
2446,363823,383426,460599
2447,348129,379025,446844
2448,354450,386112,458121
2449,359515,393218,444819
2450,350219,379683,463111
2451,355053,384910,449385
2452,354782,388056,461459
2453,354638,371407,461891
2454,350317,391979,457590
2455,352683,395348,457650
2456,362146,387294,464653
2457,353715,389684,455655
2458,351207,400230,452929
2459,375174,381219,455949
2460,352612,383530,449453
2461,357548,386043,454986
2462,347119,398185,457637
2463,349879,385285,473680
2464,373836,399186,468861
2465,370038,378819,446799
2466,340133,386599,457608
2467,350474,379305,448811
2468,354337,378835,452114
2469,350008,384975,471295
2470,357701,382038,448460
2471,354749,375240,446084
2472,347831,391262,460262
2473,352859,388960,471253
2474,354984,383524,449836
2475,359416,384456,449878
2476,347719,380753,460660
2477,348866,391216,462007
2478,359600,372380,460131
2479,350795,389661,450299
2480,347269,374261,465451
2481,358746,387423,457222
2482,360502,392072,449231
2483,344848,401051,445159
2484,353614,381255,456557
2485,351396,389230,454266
2486,360746,376707,447674
2487,364601,385302,457486
2488,356064,384497,454349
2489,351290,378022,457642
2490,359136,395543,455382
2491,350580,397917,466637
2492,353562,385347,465969
2493,359773,389133,455126
2494,364445,384099,468261
2495,354438,383250,461004
2496,357363,384349,452239
2497,356929,374636,448007
2498,350459,396319,444914
2499,350606,378166,462493
2500,389627,386585,502284
2501,379522,379249,521065
2502,356878,377011,459896
2503,361581,377927,448339
2504,343757,377171,460864
2505,347824,383054,451969
2506,357099,377414,452352
2507,349065,415234,447384
2508,362682,381176,466437
2509,351901,384495,450387
2510,355298,398637,456675
2511,359401,387087,467436
2512,355217,384846,452660
2513,352008,397015,471603
2514,357692,386544,470998
2515,445142,393069,455163
2516,349224,381981,444990
2517,345258,376333,453857
2518,352869,379023,466289
2519,354851,388357,482992
2520,352449,382849,460512
2521,352258,383354,467305
2522,358624,404711,457518
2523,345896,381514,456832
2524,353536,375550,447321
2525,350673,396644,460929
2526,357572,391875,462546
2527,360937,385204,462103
2528,350732,462246,450516
2529,345484,376761,455172
2530,354386,390633,445217
2531,354736,390999,484882
2532,354996,376498,463270
2533,346971,379586,448038
2534,353013,395469,448966
2535,343941,375770,458279
2536,361400,380483,445691
2537,349670,502869,472570
2538,351629,381396,481716
2539,354795,379675,451030
2540,353852,389157,452850
2541,349220,377065,465332
2542,352874,386728,453274
2543,362002,392174,451596
2544,362568,395787,456672
2545,352899,377012,449465
2546,352859,388367,454108
2547,354507,373853,457336
2548,353281,376035,466174
2549,350590,393317,489055
2550,380437,391538,472584
2551,362267,379995,462327
2552,353974,390242,476943
2553,357683,401588,463060
2554,371241,396484,457508
2555,391974,391742,474380
2556,376514,383961,472441
2557,356664,385991,482108
2558,373065,406480,462184
2559,358523,394612,466448
2560,362688,382169,487753
2561,358515,387942,510823
2562,398381,396265,457985
2563,351141,375654,468202
2564,372271,400073,464072
2565,359588,384421,536683
2566,363856,386486,456425
2567,365132,380164,471651
2568,355125,387756,524202
2569,365624,387247,469439
2570,369015,400394,482448
2571,349768,377169,455402
2572,366160,405676,468397
2573,352066,377068,469744
2574,353025,385554,457678
2575,369661,396100,466561
2576,360123,397847,485787
2577,369749,384538,453829
2578,359435,390990,477356
2579,356892,387100,466157
2580,372474,381603,481089
2581,361376,398945,463077
2582,359153,384414,480295
2583,362493,389763,467210
2584,362582,385671,467567
2585,352429,386088,467162
2586,350362,387316,470407
2587,361584,375849,453316
2588,345572,380961,459564
2589,360307,375105,454000
2590,353632,375851,452584
2591,349268,379144,465334
2592,346256,380006,450363
2593,355553,395535,461879
2594,354803,383208,458966
2595,346921,382034,454575
2596,356451,377018,450528
2597,348226,378164,457660
2598,352396,382924,450593
2599,352425,379430,465549
2600,355162,399249,450042
2601,352057,373488,468848
2602,351658,372664,487970
2603,364082,386032,453412
2604,353027,384216,458613
2605,347034,378697,465398
2606,354686,380792,446864
2607,344926,386024,450556
2608,346268,379273,460478
2609,352181,379697,458438
2610,359561,390469,446400
2611,346126,375483,450367
2612,357527,379160,449201
2613,354847,383034,460177
2614,343784,372148,449177
2615,361169,376213,449655
2616,349035,388166,448987
2617,348093,386582,455573
2618,347224,376803,466349
2619,350636,390126,459004
2620,354165,391806,468242
2621,349620,379091,460633
2622,356749,393116,452171
2623,351960,383318,452136
2624,366564,392984,453701
2625,354356,392997,468314
2626,361719,418000,469395
2627,355119,377938,449448
2628,357382,388874,449534
2629,354808,382943,463028
2630,353207,381478,452129
2631,357669,384387,460324
2632,349943,381564,457857
2633,346257,378041,447693
2634,344568,388371,450679
2635,347991,408439,472938
2636,352410,385259,458703
2637,352630,389146,459167
2638,351656,378594,462895
2639,358604,378092,446804
2640,346381,382285,455212
2641,349726,382340,451117
2642,361999,382805,460178
2643,349325,402038,458201
2644,351158,385311,458490
2645,351441,382140,447591
2646,359965,384118,451672
2647,352128,386684,472917
2648,363203,398195,464426
2649,366285,387989,458561
2650,356413,390376,486606
2651,353785,380939,464487
2652,367395,384593,455583
2653,356600,397431,461246
2654,354697,384746,475363
2655,365674,392631,464023
2656,354610,365086,452829
2657,346045,378087,459546
2658,362839,388082,456629
2659,356129,387253,449616
2660,353113,401629,458285
2661,349868,390910,457350
2662,366993,382162,453083
2663,349314,381229,465071
2664,360329,387095,460340
2665,365390,377708,449313
2666,347502,377391,469575
2667,358791,387140,460013
2668,356579,385168,493565
2669,360097,386902,530793
2670,401174,391046,462155
2671,357364,399875,449239
2672,358454,391159,472370
2673,355048,387113,457602
2674,354505,389902,483315
2675,358464,383290,461266
2676,361931,388971,469734
2677,352065,392525,464026
2678,354233,382777,459421
2679,350864,379607,446238
2680,350082,389251,453632
2681,347591,382652,457380
2682,355505,385380,455132
2683,357848,387581,450377
2684,344271,379219,467277
2685,355090,385496,449264
2686,359304,382434,454861
2687,354460,385910,454591
2688,351119,381727,465537
2689,351170,379845,448396
2690,343273,385852,446769
2691,347615,381763,458407
2692,355683,379600,451778
2693,354942,388867,465518
2694,343926,377247,448245
2695,362306,383276,451274
2696,342816,384215,452120
2697,347057,375298,442519
2698,356180,376715,473042
2699,363314,490523,468919
2700,355662,389853,482232
2701,357971,383508,462138
2702,346680,385852,458930
2703,342109,375668,474209
2704,372375,399389,474142
2705,365760,392329,479489
2706,356198,399666,474469
2707,365016,390413,462823
2708,357932,394384,466189
2709,362209,390075,459275
2710,369830,390079,468436
2711,349896,382812,507665
2712,356790,398847,460152
2713,363910,384691,470773
2714,371806,390635,464157
2715,355967,398219,451777
2716,350168,388134,457535
2717,356908,380253,464148
2718,367680,430489,468932
2719,359833,383892,480278
2720,358672,389477,467281
2721,356440,384565,455030
2722,395470,388123,458502
2723,357166,380269,497215
2724,359857,394268,458405
2725,352063,383010,454702
2726,369081,401349,466417
2727,347380,374118,464662
2728,356217,389168,470354
2729,357626,385568,466254
2730,360169,392175,470916
2731,366945,387340,448457
2732,349550,377635,459398
2733,348256,385560,458343
2734,350684,387949,499162
2735,368948,376347,456270
2736,361889,384954,457240
2737,353846,380795,464331
2738,364599,387925,453391
2739,359946,380548,452274
2740,349722,382671,547857
2741,351835,382788,458539
2742,356162,386261,469361
2743,365221,393060,452133
2744,350202,370305,456245
2745,353135,380880,478206
2746,348864,394821,468643
2747,357781,391020,466477
2748,352780,399588,474673
2749,376118,382771,462669
2750,349336,389350,451748
2751,369394,391184,465113
2752,354376,386495,461388
2753,355363,390519,462330
2754,353479,378441,463118
2755,354065,378079,474348
2756,347664,388404,457348
2757,357749,383231,451360
2758,358278,380431,468940
2759,345608,383310,464360
2760,345651,484343,471721
2761,350866,381629,463729
2762,353112,375983,446137
2763,348574,376917,461267
2764,349138,390176,452291
2765,351264,370777,447438
2766,349822,373502,468281
2767,343497,373097,462712
2768,360418,376019,454352
2769,349992,384246,484179
2770,350851,403753,470092
2771,358799,392008,458559
2772,351758,386721,452935
2773,436212,417729,464573
2774,348539,387116,456469
2775,354737,390617,456608
2776,386656,388654,460701
2777,348966,388492,454288
2778,350199,379229,448394
2779,360569,369625,456526
2780,344490,385141,460251
2781,352706,378468,449689
2782,351852,384799,461739
2783,349303,379951,458338
2784,357389,384260,453340
2785,354607,384437,453046
2786,356391,386482,463393
2787,350632,386243,454669
2788,358448,377341,450459
2789,346671,379362,461482
2790,355867,378567,450563
2791,341863,389089,455211
2792,350488,387079,483283
2793,349199,371988,476935
2794,363116,387146,452502
2795,354763,383299,457444
2796,352501,378435,466257
2797,351096,391573,668348
2798,371127,393210,458172
2799,362221,381410,453195
2800,365990,379697,474005
2801,355123,386276,465685
2802,357994,395715,456161
2803,354038,387136,457346
2804,356457,380358,463409
2805,354712,377931,464497
2806,353651,394769,464478
2807,346336,376823,463127
2808,356198,393928,452773
2809,355362,408726,458564
2810,345662,429251,457083
2811,361856,380371,459258
2812,353843,378822,464176
2813,352233,382562,478426
2814,355578,390550,461273
2815,358398,375504,456356
2816,354526,378767,464001
2817,356153,417325,471411
2818,367986,399353,481553
2819,354710,386243,461707
2820,417066,408948,472495
2821,369108,399211,466308
2822,355817,380094,456840
2823,358431,385512,457333
2824,354927,373271,465437
2825,352430,389210,462096
2826,358810,381116,453917
2827,352836,388743,469186
2828,353678,393924,462829
2829,346262,377449,448844
2830,359461,382201,452367
2831,350999,374741,459626
2832,362459,379528,456562
2833,359548,498798,485769
2834,371163,387048,462338
2835,353200,386248,514260
2836,372423,385555,452776
2837,364358,377532,453525
2838,356887,382585,459238
2839,356387,384661,466596
2840,367634,374001,456990
2841,359232,400104,460999
2842,380583,393206,476700
2843,352941,389317,477053
2844,361380,454514,456709
2845,357830,387129,467484
2846,349252,475830,458669
2847,360092,395605,479318
2848,364386,393138,469945
2849,350957,381217,450999
2850,363162,397252,446926
2851,344026,371798,453340
2852,345910,373459,466074
2853,355699,389125,451451
2854,346671,378857,474103
2855,371541,404579,467948
2856,369220,399309,452525
2857,348774,376310,459407
2858,363207,382773,456395
2859,351065,390794,579542
2860,362131,387467,463213
2861,356060,424840,470545
2862,364552,397263,462120
2863,361252,385702,463944
2864,350793,377048,483357
2865,355781,386202,461211
2866,349792,389777,458351
2867,356486,385691,453428
2868,352953,376532,455858
2869,345283,391665,456911
2870,345867,386316,446734
2871,361052,389161,451257
2872,365877,384607,470597
2873,349186,379950,676887
2874,369484,386224,496464
2875,356277,389047,463234
2876,350837,393150,458577
2877,630504,478835,596406
2878,367987,381828,467559
2879,353862,377144,472361
2880,347671,384835,458589
2881,356981,391625,465952
2882,355427,420451,469544
2883,352096,382369,466016
2884,365944,403345,451180
2885,349525,564482,452829
2886,350704,381417,454228
2887,351670,381536,448407
2888,386213,386066,473512
2889,369365,393980,463365
2890,345972,396173,461318
2891,359682,383022,450890
2892,349732,381653,464323
2893,350448,379178,464578
2894,352794,391600,450103
2895,349304,388878,464267
2896,354636,385582,466709
2897,351322,379369,447505
2898,355989,392478,464834
2899,424054,401513,460707
2900,426949,388445,466609
2901,357992,396104,463066
2902,360382,384925,467032
2903,355203,384267,451917
2904,351307,400760,461907
2905,351439,380918,468986
2906,349350,381347,447998
2907,364896,388493,452424
2908,343950,373773,452330
2909,344902,377674,450773
2910,348964,436748,473409
2911,360107,380909,477764
2912,354205,382584,461797
2913,350021,390400,449243
2914,363391,385819,446071
2915,367680,378710,471375
2916,351998,384403,464210
2917,349047,389865,451792
2918,356190,382251,447440
2919,354533,384490,464770
2920,352758,387021,463627
2921,345626,388302,459896
2922,358902,378878,445167
2923,347619,450689,473032
2924,361104,381742,560034
2925,348892,374543,447784
2926,343763,384728,462582
2927,351383,384624,466437
2928,355402,380970,443562
2929,349435,387707,464681
2930,347296,376448,458079
2931,348831,384209,456933
2932,358757,383900,450912
2933,347921,372389,464725
2934,350406,385764,456953
2935,361998,375621,451165
2936,494685,394627,459115
2937,353723,383727,464192
2938,445466,372160,452828
2939,343844,387356,453508
2940,347149,390715,454652
2941,362625,381819,457139
2942,354926,385062,444786
2943,339661,375680,443025
2944,354961,373472,449433
2945,360325,379307,461480
2946,353809,378442,444521
2947,350271,378704,460064
2948,350546,590595,470909
2949,372952,382925,470439
2950,354817,390241,469932
2951,353819,392237,459686
2952,348347,397643,459876
2953,362082,382067,477692
2954,354992,381856,474870
2955,369201,408387,466509
2956,353210,402698,464515
2957,359436,375004,464438
2958,352719,389624,461636
2959,349297,413548,468662
2960,524512,414585,468336
2961,350565,375208,465263
2962,357479,397973,451823
2963,349591,387002,457236
2964,352232,370638,477208
2965,356818,378293,458133
2966,349795,394897,476996
2967,357663,392151,455403
2968,348538,387453,459467
2969,351675,388288,462665
2970,360318,386378,459415
2971,357083,383550,472838
2972,354857,446021,621493
2973,395988,391510,463518
2974,485799,457557,637750
2975,428280,471604,502760
2976,389407,565149,480981
2977,364436,494491,459768
2978,351764,385344,575479
2979,363747,376703,531351
2980,575860,468139,472444
2981,358875,387563,487709
2982,356061,390783,475871
2983,415165,385944,469556
2984,356596,384515,468790
2985,367823,406858,457110
2986,358257,397501,457957
2987,366500,385318,489360
2988,397650,466682,486362
2989,357282,388884,466128
2990,350359,391009,452732
2991,348789,391467,473437
2992,365623,386915,462844
2993,354711,379391,465754
2994,363494,384622,510857
2995,353765,376994,467487
2996,374505,401184,458258
2997,350629,382172,454666
2998,363107,386532,466789
2999,355969,388839,447648
3000,360408,386567,460563
3001,346405,373853,474860
3002,353778,387934,470221
3003,350721,383564,449656
3004,348205,462500,500138
3005,393718,379973,450413
3006,360084,381054,461594
3007,353250,393858,453719
3008,355845,386574,453766
3009,360010,379371,458717
3010,354161,383682,458299
3011,350379,392636,466498
3012,356199,376450,461159
3013,383499,377537,454816
3014,344453,374089,448330
3015,344626,394951,455777
3016,366083,384585,457534
3017,349851,378041,444928
3018,360226,382518,453596
3019,351879,386983,460156
3020,345418,381419,446450
3021,404190,479327,454966
3022,359877,386990,457786
3023,351464,378036,447295
3024,351895,392429,457696
3025,349794,381922,467809
3026,358861,378156,461284
3027,362407,400959,463660
3028,356685,385591,466735
3029,358422,400292,485382
3030,363212,386420,451416
3031,353050,384965,464301
3032,348794,378407,473496
3033,354964,390833,447384
3034,351472,377941,459293
3035,357770,384907,457311
3036,367784,382429,456333
3037,356148,389941,483761
3038,368038,398734,460280
3039,353198,394728,468807
3040,354519,391205,476726
3041,357187,394360,456291
3042,366872,383079,472211
3043,348991,373318,467086
3044,361102,433985,455797
3045,362797,387639,473432
3046,369768,388589,445701
3047,353926,397866,456369
3048,351215,378900,461850
3049,350817,379984,469424
3050,359274,396561,459273
3051,368594,392153,456388
3052,354160,375830,458527
3053,345496,371533,493088
3054,384860,419546,460642
3055,362638,391978,449120
3056,356257,378389,489230
3057,360590,390574,468757
3058,358895,389393,461713
3059,358255,397260,459657
3060,349243,381700,455274
3061,359807,388509,463693
3062,548553,447679,467659
3063,351595,387383,461352
3064,359429,381546,460952
3065,363924,388977,456213
3066,354571,390348,462689
3067,348419,387097,456511
3068,358842,379968,463970
3069,363049,436132,457523
3070,362614,393555,490984
3071,352113,385030,466544
3072,356610,390252,449525
3073,352564,381402,448437
3074,361034,379502,460548
3075,360241,379901,461969
3076,353220,412217,447793
