Iteration,UserSide1_ns,BankSide_ns,UserSide2_ns
753,359689,388941,466707
754,357579,389675,459358
755,352875,396152,465751
756,353640,386662,471526
757,361826,396032,473447
758,391206,399775,460475
759,374279,392282,470181
760,349759,536522,465678
761,355015,383651,485028
762,357678,388269,567635
763,373493,394260,462264
764,355243,486840,466706
765,363096,381997,476632
766,362485,381710,458549
767,348795,385110,456347
768,352654,385042,465047
769,353896,382453,476196
770,349158,390068,524150
771,364178,389797,456448
772,365819,386753,463493
773,364162,485151,515822
774,363117,386238,461464
775,362078,383411,456880
776,363639,398686,474272
777,355207,387583,471607
778,359602,384567,465217
779,356197,387615,469685
780,357898,391074,456704
781,363600,431876,459477
782,358361,394794,465503
783,353886,392791,463187
784,360074,386125,460338
785,353489,383363,466976
786,354044,445966,534164
787,360461,386720,476120
788,369151,400612,483802
789,359719,394473,468048
790,350620,384074,458124
791,356556,378047,458916
792,347152,386850,448842
793,348667,380920,460631
794,353122,391472,452211
795,345308,392857,468059
796,354220,391929,468070
797,352943,385697,462831
798,347752,388082,454394
799,349305,377545,559593
800,442463,510690,546386
801,368423,387214,462019
802,371198,385135,453137
803,352776,383327,469146
804,351003,390504,457548
805,392771,386762,464585
806,349950,391742,451838
807,352632,387826,470819
808,353431,384597,453948
809,363356,392545,464062
810,363128,385773,469093
811,362668,396623,463371
812,360421,456037,629575
813,400830,520420,532274
814,357631,382020,455804
815,371820,383259,458517
816,355394,385624,478597
817,363403,399200,466029
818,358916,386066,461297
819,356337,387594,465234
820,370834,393672,472951
821,352584,401183,470252
822,352256,395245,465018
823,365653,387513,457789
824,358938,389318,457201
825,355795,400059,562129
826,360590,378675,467721
827,350782,382291,482848
828,352788,389636,468328
829,350878,383710,482738
830,357094,383339,458271
831,349054,390794,514302
832,372375,397853,465184
833,367325,379756,462010
834,356496,380872,466868
835,356044,382393,448756
836,343234,400521,456466
837,354015,390956,466751
838,384818,384296,460636
839,360839,383658,477216
840,358077,380773,466005
841,362223,384008,465923
842,359202,385724,462973
843,347909,380991,452920
844,360002,528085,488489
845,361062,384422,467169
846,355587,393694,460548
847,347267,392306,466571
848,362724,385762,466930
849,356709,388773,451107
850,350792,390490,461314
851,355961,428030,461201
852,357089,391861,452205
853,359615,377405,458616
854,350949,396771,451560
855,347076,379723,460923
856,344026,385502,453189
857,345050,464290,471079
858,355175,380374,458552
859,352235,399592,452671
860,346416,385653,452848
861,350419,377147,449178
862,344529,391418,467981
863,362195,393610,476961
864,353726,387194,450983
865,347656,392858,451878
866,358496,395767,468509
867,355817,395708,457927
868,360635,432964,500724
869,354116,381752,464341
870,358433,390649,459849
871,360340,387926,474718
872,353023,395572,459370
873,352581,393431,463079
874,357911,390467,468971
875,349874,379390,480130
876,364071,390719,460535
877,349779,387064,466667
878,388278,432802,465574
879,353700,411494,461485
880,419446,455892,546216
881,430182,413481,474819
882,368182,405466,458377
883,368314,392379,476927
884,359643,388433,468834
885,357147,391181,478900
886,365981,403123,474597
887,379919,390355,462708
888,346417,385338,470442
889,348741,388061,465135
890,357224,391719,452088
891,464817,470559,466311
892,350251,388721,471997
893,354113,490368,471044
894,375395,385737,486616
895,359486,384890,465806
896,358511,391658,458234
897,356990,397768,479157
898,365867,440789,460996
899,363234,385698,453175
900,358291,383424,473675
901,357765,391406,463896
902,351487,395071,458410
903,365322,417006,600637
904,356650,417114,532675
905,359195,549172,542831
906,369811,398224,471121
907,352404,404943,465665
908,365009,399681,462091
909,355257,381128,466878
910,350281,390815,470847
911,358975,396637,457322
912,348275,388922,449608
913,345975,392556,461116
914,353176,388639,457149
915,358744,381242,466499
916,355936,396402,557339
917,414607,428381,496085
918,475431,411963,511521
919,366059,415631,470134
920,358039,388479,470699
921,353473,386111,496607
922,354022,407703,475789
923,359056,389862,466571
924,355670,388492,456798
925,371320,387564,469372
926,357494,393128,481613
927,362577,382738,451886
928,363914,384719,462875
929,355991,394749,462811
930,356915,396129,468264
931,359944,378905,446845
932,346837,377333,463629
933,350173,377327,451709
934,363220,391011,452258
935,355727,384290,469785
936,358901,410884,456303
937,359536,381503,459940
938,349318,394147,455408
939,349335,380892,451219
940,359545,382159,456589
941,349057,394289,456975
942,359203,391419,519491
943,417220,436777,550465
944,472492,422917,494129
945,391988,384381,477680
946,349783,382014,465513
947,354710,392533,466271
948,344912,385937,458062
949,355741,382660,469348
950,349070,379206,468074
951,360826,395639,470480
952,352903,391383,451069
953,354193,386371,456956
954,352501,401608,460499
955,535647,396047,496407
956,445675,410626,507795
957,493721,458661,472531
958,352702,387756,472057
959,358167,385559,468920
960,353273,402078,455785
961,359774,378840,463562
962,359000,386325,455654
963,348589,392264,457328
964,352134,386591,463621
965,362699,383388,459500
966,352097,399127,469294
967,353094,501930,560480
968,375439,489838,644233
969,367532,446583,583733
970,419401,384020,470079
971,347489,402087,470500
972,350387,389679,466840
973,357314,392613,453889
974,351241,389435,453718
975,362562,396815,472830
976,355470,386092,471281
977,355588,395262,454510
978,348789,405129,450899
979,415324,391928,459133
980,359654,397374,477830
981,355982,416389,526433
982,364207,382482,459666
983,362866,388429,462854
984,352453,389230,465198
985,350935,383228,457188
986,377573,382945,481838
987,459699,389360,460249
988,384216,414359,461178
989,348372,385047,466050
990,358223,392589,458775
991,355342,394469,477379
992,374406,375172,462712
993,350791,376882,453556
994,359557,390070,464523
995,361289,393395,470248
996,353730,385066,482755
997,355206,384610,463924
998,355757,385720,475961
999,348044,385127,465242
1000,356980,386284,450661
1001,358308,387471,464285
1002,349804,379732,458303
1003,358321,380614,460288
1004,356805,434464,471846
1005,356568,392902,467227
1006,352305,385535,464851
1007,344016,390493,577551
1008,380544,443534,575396
1009,390651,416199,484458
1010,354270,390339,456849
1011,361087,386549,458075
1012,416382,392943,469965
1013,357912,397840,463961
1014,357082,385779,481412
1015,387134,372321,466169
1016,358594,377254,461695
1017,349801,389148,452465
1018,352374,388307,461876
1019,350357,388314,460786
1020,346423,381946,456746
1021,362677,385756,457325
1022,356557,383636,455389
1023,360345,379124,462375
1024,358474,385186,458354
1025,353840,389988,456310
1026,350410,388683,456159
1027,355123,378674,472184
1028,353645,387929,453242
1029,352155,383325,465491
1030,347384,388074,460732
1031,350699,393664,458433
1032,358300,386755,460327
1033,365057,386837,457969
1034,362569,405606,458421
1035,355098,394415,463242
1036,346230,387968,473365
1037,350268,391078,457140
1038,356088,390843,467814
1039,362128,394470,494457
1040,348500,397099,470195
1041,358594,386374,469447
1042,364606,395788,465009
1043,357966,421472,487190
1044,368123,400271,467330
1045,354754,382078,457091
1046,355911,388207,464625
1047,365197,397194,465687
1048,344253,378497,471609
1049,385724,380095,459455
1050,345473,403449,451682
1051,356537,384241,466148
1052,355187,380530,453174
1053,354740,386295,451467
1054,349041,456947,464953
1055,355044,387599,474250
1056,362151,395288,474082
1057,365460,396970,456223
1058,353304,394647,457714
